Month,Retailer,StoreType,State,Region,Category,TY AUR,Units
2019 Nov,VON MAUR,B&M,IN,NORTH CENTRAL,PANT/CAPRI,,56 
2019 Nov,VON MAUR,B&M,KS,NORTH CENTRAL,DAYPACK,,0 
2019 Nov,VON MAUR,B&M,KS,NORTH CENTRAL,PANT/CAPRI,,22 
2019 Nov,VON MAUR,B&M,KY,SOUTHEAST,DAYPACK,,0 
2019 Nov,VON MAUR,B&M,KY,SOUTHEAST,PANT/CAPRI,,18 
2019 Nov,VON MAUR,B&M,MI,NORTH CENTRAL,DAYPACK,,0 
2019 Nov,VON MAUR,B&M,MI,NORTH CENTRAL,PANT/CAPRI,,80 
2019 Nov,VON MAUR,B&M,MN,NORTH CENTRAL,DAYPACK,,0 
2019 Nov,VON MAUR,B&M,MN,NORTH CENTRAL,JACKET/VEST,,0 
2019 Nov,VON MAUR,B&M,MN,NORTH CENTRAL,PANT/CAPRI,,26 
2019 Nov,VON MAUR,B&M,MO,NORTH CENTRAL,DAYPACK,,2 
2019 Nov,VON MAUR,B&M,MO,NORTH CENTRAL,PANT/CAPRI,,12 
2019 Nov,VON MAUR,B&M,NE,NORTH CENTRAL,DAYPACK,,0 
2019 Nov,VON MAUR,B&M,NE,NORTH CENTRAL,PANT/CAPRI,,78 
2019 Nov,VON MAUR,B&M,NY,NORTHEAST,DAYPACK,,(2)
2019 Nov,VON MAUR,B&M,NY,NORTHEAST,PANT/CAPRI,,10 
2019 Nov,VON MAUR,B&M,OH,NORTH CENTRAL,DAYPACK,,8 
2019 Nov,VON MAUR,B&M,OH,NORTH CENTRAL,PANT/CAPRI,,42 
2019 Nov,VON MAUR,B&M,OK,SOUTH CENTRAL,DAYPACK,,0 
2019 Nov,VON MAUR,B&M,OK,SOUTH CENTRAL,PANT/CAPRI,,6 
2019 Nov,VON MAUR,B&M,WI,NORTH CENTRAL,DAYPACK,,0 
2019 Nov,VON MAUR,B&M,WI,NORTH CENTRAL,PANT/CAPRI,,20 
2019 Nov,VON MAUR,ECOMMERCE,IA,OTHER,DAYPACK,,2 
2019 Nov,VON MAUR,ECOMMERCE,IA,OTHER,JACKET/VEST,,0 
2019 Nov,VON MAUR,ECOMMERCE,IA,OTHER,PANT/CAPRI,,140 
2019 Nov,ZAPPOS.COM,ECOMMERCE,OTHER,OTHER,DAYPACK,74.18 ,710 
2019 Nov,ZAPPOS.COM,ECOMMERCE,OTHER,OTHER,JACKET/VEST,66.95 ,104 
2019 Nov,ZAPPOS.COM,ECOMMERCE,OTHER,OTHER,PANT/CAPRI,60.32 ,"2,050 "
2019 Nov,ZAPPOS.COM,ECOMMERCE,OTHER,OTHER,TENT,,0 
2019 Nov,ZAPPOS.COM,OUTLET,OTHER,OTHER,DAYPACK,51.26 ,90 
2019 Nov,ZAPPOS.COM,OUTLET,OTHER,OTHER,JACKET/VEST,42.74 ,582 
2019 Nov,ZAPPOS.COM,OUTLET,OTHER,OTHER,PANT/CAPRI,21.92 ,"1,426 "
2019 Dec,AAFES,B&M,AE,OTHER,DAYPACK,,2 
2019 Dec,AAFES,B&M,AE,OTHER,PANT/CAPRI,,46 
2019 Dec,AAFES,B&M,AK,NORTHWEST,DAYPACK,,0 
2019 Dec,AAFES,B&M,AK,NORTHWEST,PANT/CAPRI,,54 
2019 Dec,AAFES,B&M,AL,SOUTHEAST,DAYPACK,,0 
2019 Dec,AAFES,B&M,AL,SOUTHEAST,PANT/CAPRI,,68 
2019 Dec,AAFES,B&M,AR,SOUTH CENTRAL,DAYPACK,,4 
2019 Dec,AAFES,B&M,AR,SOUTH CENTRAL,PANT/CAPRI,,14 
2019 Dec,AAFES,B&M,AZ,WEST,DAYPACK,,0 
2019 Dec,AAFES,B&M,AZ,WEST,PANT/CAPRI,,138 
2019 Dec,AAFES,B&M,BE,OTHER,DAYPACK,,0 
2019 Dec,AAFES,B&M,BE,OTHER,PANT/CAPRI,,8 
2019 Dec,AAFES,B&M,CA,WEST,DAYPACK,,2 
2019 Dec,AAFES,B&M,CA,WEST,PANT/CAPRI,,144 
2019 Dec,AAFES,B&M,CO,WEST,DAYPACK,,4 
2019 Dec,AAFES,B&M,CO,WEST,PANT/CAPRI,,204 
2019 Dec,AAFES,B&M,DC,MIDATLANTIC,PANT/CAPRI,,34 
2019 Dec,AAFES,B&M,DE,MIDATLANTIC,PANT/CAPRI,,20 
2019 Dec,AAFES,B&M,FL,SOUTHEAST,DAYPACK,,0 
2019 Dec,AAFES,B&M,FL,SOUTHEAST,PANT/CAPRI,,198 
2019 Dec,AAFES,B&M,GA,SOUTHEAST,DAYPACK,,2 
2019 Dec,AAFES,B&M,GA,SOUTHEAST,PANT/CAPRI,,166 
2019 Dec,AAFES,B&M,GA,SOUTHEAST,TENT,,0 
2019 Dec,AAFES,B&M,GE,OTHER,DAYPACK,,6 
2019 Dec,AAFES,B&M,GE,OTHER,JACKET/VEST,,0 
2019 Dec,AAFES,B&M,GE,OTHER,PANT/CAPRI,,224 
2019 Dec,AAFES,B&M,GU,OTHER,DAYPACK,,0 
2019 Dec,AAFES,B&M,GU,OTHER,PANT/CAPRI,,20 
2019 Dec,AAFES,B&M,HI,WEST,DAYPACK,,0 
2019 Dec,AAFES,B&M,HI,WEST,PANT/CAPRI,,58 
2019 Dec,AAFES,B&M,ID,NORTHWEST,JACKET/VEST,,2 
2019 Dec,AAFES,B&M,ID,NORTHWEST,PANT/CAPRI,,2 
2019 Dec,AAFES,B&M,IL,NORTH CENTRAL,DAYPACK,,0 
2019 Dec,AAFES,B&M,IL,NORTH CENTRAL,PANT/CAPRI,,54 
2019 Dec,AAFES,B&M,IN,NORTH CENTRAL,PANT/CAPRI,,8 
2019 Dec,AAFES,B&M,IQ,OTHER,PANT/CAPRI,,86 
2019 Dec,AAFES,B&M,IT,OTHER,DAYPACK,,0 
2019 Dec,AAFES,B&M,IT,OTHER,PANT/CAPRI,,38 
2019 Dec,AAFES,B&M,JA,OTHER,DAYPACK,,0 
2019 Dec,AAFES,B&M,JA,OTHER,PANT/CAPRI,,262 
2019 Dec,AAFES,B&M,KO,OTHER,DAYPACK,,0 
2019 Dec,AAFES,B&M,KO,OTHER,PANT/CAPRI,,134 
2019 Dec,AAFES,B&M,KS,NORTH CENTRAL,DAYPACK,,0 
2019 Dec,AAFES,B&M,KS,NORTH CENTRAL,JACKET/VEST,,0 
2019 Dec,AAFES,B&M,KS,NORTH CENTRAL,PANT/CAPRI,,54 
2019 Dec,AAFES,B&M,KU,OTHER,PANT/CAPRI,,94 
2019 Dec,AAFES,B&M,KV,OTHER,PANT/CAPRI,,10 
2019 Dec,AAFES,B&M,KY,SOUTHEAST,DAYPACK,,0 
2019 Dec,AAFES,B&M,KY,SOUTHEAST,PANT/CAPRI,,224 
2019 Dec,AAFES,B&M,LA,SOUTH CENTRAL,DAYPACK,,0 
2019 Dec,AAFES,B&M,LA,SOUTH CENTRAL,PANT/CAPRI,,60 
2019 Dec,AAFES,B&M,MA,NORTHEAST,PANT/CAPRI,,20 
2019 Dec,AAFES,B&M,MD,MIDATLANTIC,DAYPACK,,8 
2019 Dec,AAFES,B&M,MD,MIDATLANTIC,JACKET/VEST,,0 
2019 Dec,AAFES,B&M,MD,MIDATLANTIC,PANT/CAPRI,,154 
2019 Dec,AAFES,B&M,MD,MIDATLANTIC,TENT,,0 
2019 Dec,AAFES,B&M,MI,NORTH CENTRAL,PANT/CAPRI,,24 
2019 Dec,AAFES,B&M,MO,NORTH CENTRAL,DAYPACK,,0 
2019 Dec,AAFES,B&M,MO,NORTH CENTRAL,PANT/CAPRI,,86 
2019 Dec,AAFES,B&M,MS,SOUTHEAST,DAYPACK,,0 
2019 Dec,AAFES,B&M,MS,SOUTHEAST,JACKET/VEST,,0 
2019 Dec,AAFES,B&M,MS,SOUTHEAST,PANT/CAPRI,,40 
2019 Dec,AAFES,B&M,MT,NORTHWEST,PANT/CAPRI,,2 
2019 Dec,AAFES,B&M,NC,SOUTHEAST,DAYPACK,,2 
2019 Dec,AAFES,B&M,NC,SOUTHEAST,JACKET/VEST,,0 
2019 Dec,AAFES,B&M,NC,SOUTHEAST,PANT/CAPRI,,208 
2019 Dec,AAFES,B&M,ND,NORTH CENTRAL,PANT/CAPRI,,6 
2019 Dec,AAFES,B&M,NE,NORTH CENTRAL,PANT/CAPRI,,4 
2019 Dec,AAFES,B&M,NJ,MIDATLANTIC,DAYPACK,,2 
2019 Dec,AAFES,B&M,NJ,MIDATLANTIC,JACKET/VEST,,0 
2019 Dec,AAFES,B&M,NJ,MIDATLANTIC,PANT/CAPRI,,48 
2019 Dec,AAFES,B&M,NM,WEST,DAYPACK,,0 
2019 Dec,AAFES,B&M,NM,WEST,PANT/CAPRI,,66 
2019 Dec,AAFES,B&M,NV,WEST,DAYPACK,,6 
2019 Dec,AAFES,B&M,NV,WEST,PANT/CAPRI,,98 
2019 Dec,AAFES,B&M,NY,NORTHEAST,DAYPACK,,6 
2019 Dec,AAFES,B&M,NY,NORTHEAST,PANT/CAPRI,,54 
2019 Dec,AAFES,B&M,OH,NORTH CENTRAL,PANT/CAPRI,,22 
2019 Dec,AAFES,B&M,OK,SOUTH CENTRAL,DAYPACK,,0 
2019 Dec,AAFES,B&M,OK,SOUTH CENTRAL,PANT/CAPRI,,74 
2019 Dec,AAFES,B&M,PA,MIDATLANTIC,PANT/CAPRI,,2 
2019 Dec,AAFES,B&M,PO,OTHER,PANT/CAPRI,,0 
2019 Dec,AAFES,B&M,PR,OTHER,DAYPACK,,0 
2019 Dec,AAFES,B&M,PR,OTHER,PANT/CAPRI,,26 
2019 Dec,AAFES,B&M,QA,OTHER,PANT/CAPRI,,100 
2019 Dec,AAFES,B&M,SC,SOUTHEAST,DAYPACK,,8 
2019 Dec,AAFES,B&M,SC,SOUTHEAST,PANT/CAPRI,,76 
2019 Dec,AAFES,B&M,SD,NORTH CENTRAL,PANT/CAPRI,,18 
2019 Dec,AAFES,B&M,TN,SOUTHEAST,PANT/CAPRI,,0 
2019 Dec,AAFES,B&M,TU,OTHER,PANT/CAPRI,,12 
2019 Dec,AAFES,B&M,TX,SOUTH CENTRAL,DAYPACK,,0 
2019 Dec,AAFES,B&M,TX,SOUTH CENTRAL,PANT/CAPRI,,618 
2019 Dec,AAFES,B&M,UK,OTHER,DAYPACK,,0 
2019 Dec,AAFES,B&M,UK,OTHER,PANT/CAPRI,,64 
2019 Dec,AAFES,B&M,UT,WEST,PANT/CAPRI,,34 
2019 Dec,AAFES,B&M,VA,MIDATLANTIC,DAYPACK,,0 
2019 Dec,AAFES,B&M,VA,MIDATLANTIC,PANT/CAPRI,,330 
2019 Dec,AAFES,B&M,VA,MIDATLANTIC,TENT,,0 
2019 Dec,AAFES,B&M,WA,NORTHWEST,DAYPACK,,4 
2019 Dec,AAFES,B&M,WA,NORTHWEST,JACKET/VEST,,0 
2019 Dec,AAFES,B&M,WA,NORTHWEST,PANT/CAPRI,,196 
2019 Dec,AAFES,B&M,WI,NORTH CENTRAL,PANT/CAPRI,,4 
2019 Dec,AAFES,B&M,WY,NORTHWEST,PANT/CAPRI,,4 
2019 Dec,AAFES,ECOMMERCE,TX,OTHER,PANT/CAPRI,,(2)
2019 Dec,AAFES,ECOMMERCE,TX,OTHER,SLEEPING BAG,,0 
2019 Dec,ACADEMY SPORTS,B&M,AL,SOUTHEAST,DAYPACK,56.85 ,14 
2019 Dec,ACADEMY SPORTS,B&M,AL,SOUTHEAST,PANT/CAPRI,53.54 ,134 
2019 Dec,ACADEMY SPORTS,B&M,AL,SOUTHEAST,SLEEPING BAG,,0 
2019 Dec,ACADEMY SPORTS,B&M,AR,SOUTH CENTRAL,DAYPACK,74.86 ,14 
2019 Dec,ACADEMY SPORTS,B&M,AR,SOUTH CENTRAL,PANT/CAPRI,59.29 ,20 
2019 Dec,ACADEMY SPORTS,B&M,FL,SOUTHEAST,DAYPACK,41.67 ,6 
2019 Dec,ACADEMY SPORTS,B&M,FL,SOUTHEAST,PANT/CAPRI,,0 
2019 Dec,ACADEMY SPORTS,B&M,GA,OTHER,DAYPACK,62.21 ,6 
2019 Dec,ACADEMY SPORTS,B&M,GA,OTHER,PANT/CAPRI,56.05 ,24 
2019 Dec,ACADEMY SPORTS,B&M,GA,OTHER,SLEEPING BAG,,0 
2019 Dec,ACADEMY SPORTS,B&M,GA,OTHER,TENT,,0 
2019 Dec,ACADEMY SPORTS,B&M,GA,SOUTHEAST,DAYPACK,62.18 ,70 
2019 Dec,ACADEMY SPORTS,B&M,GA,SOUTHEAST,JACKET/VEST,,0 
2019 Dec,ACADEMY SPORTS,B&M,GA,SOUTHEAST,PANT/CAPRI,55.60 ,354 
2019 Dec,ACADEMY SPORTS,B&M,IL,NORTH CENTRAL,DAYPACK,59.25 ,4 
2019 Dec,ACADEMY SPORTS,B&M,IL,NORTH CENTRAL,PANT/CAPRI,53.25 ,50 
2019 Dec,ACADEMY SPORTS,B&M,IN,NORTH CENTRAL,DAYPACK,,0 
2019 Dec,ACADEMY SPORTS,B&M,IN,NORTH CENTRAL,PANT/CAPRI,55.59 ,30 
2019 Dec,ACADEMY SPORTS,B&M,KS,NORTH CENTRAL,DAYPACK,69.00 ,2 
2019 Dec,ACADEMY SPORTS,B&M,KS,NORTH CENTRAL,PANT/CAPRI,55.09 ,100 
2019 Dec,ACADEMY SPORTS,B&M,KS,NORTH CENTRAL,SLEEPING BAG,,0 
2019 Dec,ACADEMY SPORTS,B&M,KS,NORTH CENTRAL,TENT,,0 
2019 Dec,ACADEMY SPORTS,B&M,KY,SOUTHEAST,DAYPACK,63.00 ,4 
2019 Dec,ACADEMY SPORTS,B&M,KY,SOUTHEAST,PANT/CAPRI,48.64 ,90 
2019 Dec,ACADEMY SPORTS,B&M,LA,SOUTH CENTRAL,DAYPACK,64.27 ,64 
2019 Dec,ACADEMY SPORTS,B&M,LA,SOUTH CENTRAL,PANT/CAPRI,55.36 ,232 
2019 Dec,ACADEMY SPORTS,B&M,LA,SOUTH CENTRAL,SLEEPING BAG,37.48 ,2 
2019 Dec,ACADEMY SPORTS,B&M,LA,SOUTH CENTRAL,TENT,,0 
2019 Dec,ACADEMY SPORTS,B&M,MO,NORTH CENTRAL,DAYPACK,71.69 ,8 
2019 Dec,ACADEMY SPORTS,B&M,MO,NORTH CENTRAL,PANT/CAPRI,54.51 ,90 
2019 Dec,ACADEMY SPORTS,B&M,MO,NORTH CENTRAL,SLEEPING BAG,,0 
2019 Dec,ACADEMY SPORTS,B&M,MS,SOUTHEAST,DAYPACK,,0 
2019 Dec,ACADEMY SPORTS,B&M,MS,SOUTHEAST,PANT/CAPRI,55.59 ,28 
2019 Dec,ACADEMY SPORTS,B&M,MS,SOUTHEAST,TENT,,0 
2019 Dec,ACADEMY SPORTS,B&M,NC,SOUTHEAST,DAYPACK,65.42 ,6 
2019 Dec,ACADEMY SPORTS,B&M,NC,SOUTHEAST,PANT/CAPRI,37.99 ,68 
2019 Dec,ACADEMY SPORTS,B&M,NC,SOUTHEAST,TENT,,0 
2019 Dec,ACADEMY SPORTS,B&M,OK,SOUTH CENTRAL,DAYPACK,57.66 ,16 
2019 Dec,ACADEMY SPORTS,B&M,OK,SOUTH CENTRAL,PANT/CAPRI,54.15 ,110 
2019 Dec,ACADEMY SPORTS,B&M,SC,SOUTHEAST,DAYPACK,61.44 ,16 
2019 Dec,ACADEMY SPORTS,B&M,SC,SOUTHEAST,PANT/CAPRI,51.04 ,30 
2019 Dec,ACADEMY SPORTS,B&M,TN,OTHER,DAYPACK,,0 
2019 Dec,ACADEMY SPORTS,B&M,TN,OTHER,PANT/CAPRI,,0 
2019 Dec,ACADEMY SPORTS,B&M,TN,SOUTHEAST,DAYPACK,63.00 ,(4)
2019 Dec,ACADEMY SPORTS,B&M,TN,SOUTHEAST,PANT/CAPRI,59.58 ,116 
2019 Dec,ACADEMY SPORTS,B&M,TX,OTHER,DAYPACK,,0 
2019 Dec,ACADEMY SPORTS,B&M,TX,OTHER,PANT/CAPRI,,0 
2019 Dec,ACADEMY SPORTS,B&M,TX,SOUTH CENTRAL,DAYPACK,61.29 ,800 
2019 Dec,ACADEMY SPORTS,B&M,TX,SOUTH CENTRAL,JACKET/VEST,,0 
2019 Dec,ACADEMY SPORTS,B&M,TX,SOUTH CENTRAL,PANT/CAPRI,56.46 ,"3,650 "
2019 Dec,ACADEMY SPORTS,B&M,TX,SOUTH CENTRAL,SLEEPING BAG,,0 
2019 Dec,ACADEMY SPORTS,B&M,TX,SOUTH CENTRAL,TENT,83.97 ,2 
2019 Dec,ACADEMY SPORTS,ECOMMERCE,GA,OTHER,DAYPACK,49.75 ,"2,200 "
2019 Dec,ACADEMY SPORTS,ECOMMERCE,GA,OTHER,PANT/CAPRI,55.64 ,472 
2019 Dec,BACKCOUNTRY,ECOMMERCE,OTHER,OTHER,DAYPACK,83.63 ,"1,456 "
2019 Dec,BACKCOUNTRY,ECOMMERCE,OTHER,OTHER,JACKET/VEST,,0 
2019 Dec,BACKCOUNTRY,ECOMMERCE,OTHER,OTHER,PANT/CAPRI,63.71 ,"4,392 "
2019 Dec,BACKCOUNTRY,ECOMMERCE,OTHER,OTHER,SLEEPING BAG,148.88 ,"1,228 "
2019 Dec,BACKCOUNTRY,ECOMMERCE,OTHER,OTHER,TENT,195.35 ,446 
2019 Dec,BACKCOUNTRY,OUTLET,OTHER,OTHER,DAYPACK,62.92 ,64 
2019 Dec,BACKCOUNTRY,OUTLET,OTHER,OTHER,JACKET/VEST,38.31 ,6 
2019 Dec,BACKCOUNTRY,OUTLET,OTHER,OTHER,PANT/CAPRI,37.85 ,612 
2019 Dec,BACKCOUNTRY,OUTLET,OTHER,OTHER,SLEEPING BAG,127.40 ,104 
2019 Dec,BACKCOUNTRY,OUTLET,OTHER,OTHER,TENT,151.15 ,30 
2019 Dec,BassPro Domo,B&M,AK,NORTHWEST,DAYPACK,93.42 ,12 
2019 Dec,BassPro Domo,B&M,AK,NORTHWEST,PANT/CAPRI,,0 
2019 Dec,BassPro Domo,B&M,AK,NORTHWEST,SLEEPING BAG,,0 
2019 Dec,BassPro Domo,B&M,AK,NORTHWEST,TENT,,0 
2019 Dec,BassPro Domo,B&M,AL,SOUTHEAST,DAYPACK,91.26 ,54 
2019 Dec,BassPro Domo,B&M,AL,SOUTHEAST,PANT/CAPRI,,0 
2019 Dec,BassPro Domo,B&M,AL,SOUTHEAST,TENT,,0 
2019 Dec,BassPro Domo,B&M,AR,SOUTH CENTRAL,DAYPACK,91.00 ,12 
2019 Dec,BassPro Domo,B&M,AR,SOUTH CENTRAL,PANT/CAPRI,70.00 ,2 
2019 Dec,BassPro Domo,B&M,AR,SOUTH CENTRAL,TENT,159.00 ,2 
2019 Dec,BassPro Domo,B&M,AZ,WEST,DAYPACK,89.58 ,24 
2019 Dec,BassPro Domo,B&M,AZ,WEST,PANT/CAPRI,70.70 ,20 
2019 Dec,BassPro Domo,B&M,AZ,WEST,SLEEPING BAG,,0 
2019 Dec,BassPro Domo,B&M,AZ,WEST,TENT,159.00 ,(2)
2019 Dec,BassPro Domo,B&M,CA,WEST,DAYPACK,90.10 ,134 
2019 Dec,BassPro Domo,B&M,CA,WEST,PANT/CAPRI,67.56 ,108 
2019 Dec,BassPro Domo,B&M,CA,WEST,SLEEPING BAG,52.77 ,(2)
2019 Dec,BassPro Domo,B&M,CA,WEST,TENT,159.00 ,2 
2019 Dec,BassPro Domo,B&M,CO,WEST,DAYPACK,79.58 ,30 
2019 Dec,BassPro Domo,B&M,CO,WEST,PANT/CAPRI,67.33 ,50 
2019 Dec,BassPro Domo,B&M,CO,WEST,SLEEPING BAG,,0 
2019 Dec,BassPro Domo,B&M,CO,WEST,TENT,,0 
2019 Dec,BassPro Domo,B&M,CT,NORTHEAST,DAYPACK,103.71 ,14 
2019 Dec,BassPro Domo,B&M,CT,NORTHEAST,PANT/CAPRI,61.25 ,16 
2019 Dec,BassPro Domo,B&M,CT,NORTHEAST,TENT,,0 
2019 Dec,BassPro Domo,B&M,FL,SOUTHEAST,DAYPACK,89.83 ,200 
2019 Dec,BassPro Domo,B&M,FL,SOUTHEAST,JACKET/VEST,,0 
2019 Dec,BassPro Domo,B&M,FL,SOUTHEAST,PANT/CAPRI,,0 
2019 Dec,BassPro Domo,B&M,FL,SOUTHEAST,SLEEPING BAG,,0 
2019 Dec,BassPro Domo,B&M,FL,SOUTHEAST,TENT,165.67 ,12 
2019 Dec,BassPro Domo,B&M,GA,OTHER,DAYPACK,,0 
2019 Dec,BassPro Domo,B&M,GA,OTHER,JACKET/VEST,,0 
2019 Dec,BassPro Domo,B&M,GA,OTHER,PANT/CAPRI,,0 
2019 Dec,BassPro Domo,B&M,GA,OTHER,SLEEPING BAG,,0 
2019 Dec,BassPro Domo,B&M,GA,OTHER,TENT,,0 
2019 Dec,BassPro Domo,B&M,GA,SOUTHEAST,DAYPACK,91.96 ,60 
2019 Dec,BassPro Domo,B&M,GA,SOUTHEAST,JACKET/VEST,104.97 ,2 
2019 Dec,BassPro Domo,B&M,GA,SOUTHEAST,PANT/CAPRI,60.97 ,36 
2019 Dec,BassPro Domo,B&M,GA,SOUTHEAST,SLEEPING BAG,,0 
2019 Dec,BassPro Domo,B&M,GA,SOUTHEAST,TENT,,0 
2019 Dec,BassPro Domo,B&M,IA,NORTH CENTRAL,DAYPACK,95.97 ,32 
2019 Dec,BassPro Domo,B&M,IA,NORTH CENTRAL,PANT/CAPRI,60.95 ,20 
2019 Dec,BassPro Domo,B&M,IA,NORTH CENTRAL,TENT,159.00 ,2 
2019 Dec,BassPro Domo,B&M,IL,NORTH CENTRAL,DAYPACK,94.93 ,52 
2019 Dec,BassPro Domo,B&M,IL,NORTH CENTRAL,JACKET/VEST,,0 
2019 Dec,BassPro Domo,B&M,IL,NORTH CENTRAL,PANT/CAPRI,61.58 ,50 
2019 Dec,BassPro Domo,B&M,IL,NORTH CENTRAL,TENT,159.00 ,(2)
2019 Dec,BassPro Domo,B&M,IN,NORTH CENTRAL,DAYPACK,91.53 ,26 
2019 Dec,BassPro Domo,B&M,IN,NORTH CENTRAL,PANT/CAPRI,65.88 ,34 
2019 Dec,BassPro Domo,B&M,IN,NORTH CENTRAL,TENT,,0 
2019 Dec,BassPro Domo,B&M,KS,NORTH CENTRAL,DAYPACK,91.28 ,16 
2019 Dec,BassPro Domo,B&M,KS,NORTH CENTRAL,PANT/CAPRI,58.33 ,6 
2019 Dec,BassPro Domo,B&M,KS,NORTH CENTRAL,TENT,,0 
2019 Dec,BassPro Domo,B&M,LA,SOUTH CENTRAL,DAYPACK,93.13 ,24 
2019 Dec,BassPro Domo,B&M,LA,SOUTH CENTRAL,JACKET/VEST,,0 
2019 Dec,BassPro Domo,B&M,LA,SOUTH CENTRAL,PANT/CAPRI,64.23 ,4 
2019 Dec,BassPro Domo,B&M,LA,SOUTH CENTRAL,TENT,,0 
2019 Dec,BassPro Domo,B&M,MA,NORTHEAST,DAYPACK,91.78 ,34 
2019 Dec,BassPro Domo,B&M,MA,NORTHEAST,PANT/CAPRI,65.61 ,26 
2019 Dec,BassPro Domo,B&M,MA,NORTHEAST,TENT,159.00 ,2 
2019 Dec,BassPro Domo,B&M,MD,MIDATLANTIC,DAYPACK,83.26 ,24 
2019 Dec,BassPro Domo,B&M,MD,MIDATLANTIC,PANT/CAPRI,70.42 ,24 
2019 Dec,BassPro Domo,B&M,MD,MIDATLANTIC,SLEEPING BAG,,0 
2019 Dec,BassPro Domo,B&M,MD,MIDATLANTIC,TENT,132.39 ,4 
2019 Dec,BassPro Domo,B&M,MI,NORTH CENTRAL,DAYPACK,97.56 ,32 
2019 Dec,BassPro Domo,B&M,MI,NORTH CENTRAL,JACKET/VEST,,0 
2019 Dec,BassPro Domo,B&M,MI,NORTH CENTRAL,PANT/CAPRI,70.82 ,20 
2019 Dec,BassPro Domo,B&M,MI,NORTH CENTRAL,TENT,,0 
2019 Dec,BassPro Domo,B&M,MO,NORTH CENTRAL,DAYPACK,96.03 ,80 
2019 Dec,BassPro Domo,B&M,MO,NORTH CENTRAL,PANT/CAPRI,65.59 ,44 
2019 Dec,BassPro Domo,B&M,MO,NORTH CENTRAL,SLEEPING BAG,,0 
2019 Dec,BassPro Domo,B&M,MO,NORTH CENTRAL,TENT,,0 
2019 Dec,BassPro Domo,B&M,MO,OTHER,DAYPACK,,0 
2019 Dec,BassPro Domo,B&M,MO,OTHER,PANT/CAPRI,,0 
2019 Dec,BassPro Domo,B&M,MO,OTHER,TENT,,0 
2019 Dec,BassPro Domo,B&M,MS,SOUTHEAST,DAYPACK,86.82 ,16 
2019 Dec,BassPro Domo,B&M,MS,SOUTHEAST,JACKET/VEST,,0 
2019 Dec,BassPro Domo,B&M,MS,SOUTHEAST,PANT/CAPRI,68.83 ,6 
2019 Dec,BassPro Domo,B&M,MS,SOUTHEAST,TENT,,0 
2019 Dec,BassPro Domo,B&M,NC,SOUTHEAST,DAYPACK,100.89 ,34 
2019 Dec,BassPro Domo,B&M,NC,SOUTHEAST,JACKET/VEST,,0 
2019 Dec,BassPro Domo,B&M,NC,SOUTHEAST,PANT/CAPRI,68.52 ,34 
2019 Dec,BassPro Domo,B&M,NC,SOUTHEAST,TENT,159.00 ,2 
2019 Dec,BassPro Domo,B&M,NH,NORTHEAST,DAYPACK,95.79 ,10 
2019 Dec,BassPro Domo,B&M,NH,NORTHEAST,PANT/CAPRI,64.17 ,6 
2019 Dec,BassPro Domo,B&M,NH,NORTHEAST,TENT,,0 
2019 Dec,BassPro Domo,B&M,NJ,MIDATLANTIC,DAYPACK,92.68 ,14 
2019 Dec,BassPro Domo,B&M,NJ,MIDATLANTIC,PANT/CAPRI,75.00 ,4 
2019 Dec,BassPro Domo,B&M,NJ,MIDATLANTIC,TENT,,0 
2019 Dec,BassPro Domo,B&M,NV,WEST,DAYPACK,85.68 ,24 
2019 Dec,BassPro Domo,B&M,NV,WEST,PANT/CAPRI,70.00 ,18 
2019 Dec,BassPro Domo,B&M,NV,WEST,SLEEPING BAG,,0 
2019 Dec,BassPro Domo,B&M,NV,WEST,TENT,159.00 ,4 
2019 Dec,BassPro Domo,B&M,NY,NORTHEAST,DAYPACK,98.50 ,10 
2019 Dec,BassPro Domo,B&M,NY,NORTHEAST,PANT/CAPRI,68.83 ,6 
2019 Dec,BassPro Domo,B&M,NY,NORTHEAST,TENT,,0 
2019 Dec,BassPro Domo,B&M,OH,NORTH CENTRAL,DAYPACK,88.37 ,16 
2019 Dec,BassPro Domo,B&M,OH,NORTH CENTRAL,JACKET/VEST,89.97 ,2 
2019 Dec,BassPro Domo,B&M,OH,NORTH CENTRAL,PANT/CAPRI,65.16 ,30 
2019 Dec,BassPro Domo,B&M,OH,NORTH CENTRAL,TENT,,0 
2019 Dec,BassPro Domo,B&M,OK,SOUTH CENTRAL,DAYPACK,97.28 ,38 
2019 Dec,BassPro Domo,B&M,OK,SOUTH CENTRAL,PANT/CAPRI,58.65 ,58 
2019 Dec,BassPro Domo,B&M,OK,SOUTH CENTRAL,TENT,,0 
2019 Dec,BassPro Domo,B&M,OTHER,OTHER,DAYPACK,,0 
2019 Dec,BassPro Domo,B&M,OTHER,OTHER,TENT,,0 
2019 Dec,BassPro Domo,B&M,PA,MIDATLANTIC,DAYPACK,91.10 ,22 
2019 Dec,BassPro Domo,B&M,PA,MIDATLANTIC,PANT/CAPRI,61.25 ,12 
2019 Dec,BassPro Domo,B&M,PA,MIDATLANTIC,TENT,,0 
2019 Dec,BassPro Domo,B&M,SC,SOUTHEAST,DAYPACK,103.26 ,12 
2019 Dec,BassPro Domo,B&M,SC,SOUTHEAST,JACKET/VEST,,0 
2019 Dec,BassPro Domo,B&M,SC,SOUTHEAST,PANT/CAPRI,60.00 ,4 
